game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz
2017021112,20172018,R,18-03-18,2018-03-18T21:00:00Z,15,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020236,20172018,R,10-11-17,2017-11-10T00:00:00Z,16,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020932,20172018,R,23-02-18,2018-02-23T00:00:00Z,29,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020302,20162017,R,25-11-16,2016-11-25T18:00:00Z,3,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020867,20172018,R,14-02-18,2018-02-14T00:00:00Z,1,4,5,4,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020604,20172018,R,03-01-18,2018-01-03T00:00:00Z,5,4,5,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020082,20152016,R,20-10-15,2015-10-20T23:30:00Z,25,4,2,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020747,20152016,R,03-02-16,2016-02-03T00:00:00Z,8,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020260,20162017,R,19-11-16,2016-11-19T18:00:00Z,14,4,3,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020292,20172018,R,18-11-17,2017-11-18T18:00:00Z,20,4,5,4,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020660,20152016,R,16-01-16,2016-01-16T18:00:00Z,3,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020035,20152016,R,12-10-15,2015-10-12T23:00:00Z,13,4,0,1,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020394,20152016,R,06-12-15,2015-12-06T00:30:00Z,29,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020825,20152016,R,13-02-16,2016-02-13T18:00:00Z,1,4,2,1,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020171,20172018,R,30-10-17,2017-10-30T23:00:00Z,53,4,4,3,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021067,20152016,R,19-03-16,2016-03-19T17:00:00Z,5,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020747,20172018,R,26-01-18,2018-01-26T00:00:00Z,14,4,5,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020476,20162017,R,20-12-16,2016-12-20T00:00:00Z,18,4,2,1,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020185,20162017,R,09-11-16,2016-11-09T00:00:00Z,17,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020138,20152016,R,29-10-15,2015-10-29T23:00:00Z,1,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020920,20172018,R,21-02-18,2018-02-21T00:00:00Z,8,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020204,20172018,R,04-11-17,2017-11-04T23:00:00Z,21,4,5,4,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021030,20172018,R,08-03-18,2018-03-08T01:00:00Z,5,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020230,20162017,R,16-11-16,2016-11-16T00:00:00Z,9,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021208,20162017,R,08-04-17,2017-04-08T16:30:00Z,29,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020500,20152016,R,22-12-15,2015-12-22T00:00:00Z,19,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020316,20172018,R,22-11-17,2017-11-22T00:00:00Z,23,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020468,20152016,R,18-12-15,2015-12-18T00:00:00Z,23,4,0,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021066,20162017,R,19-03-17,2017-03-19T23:30:00Z,12,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020984,20172018,R,02-03-18,2018-03-02T00:00:00Z,12,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020938,20152016,R,01-03-16,2016-03-01T00:00:00Z,20,4,3,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020527,20172018,R,21-12-17,2017-12-21T01:00:00Z,17,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021051,20172018,R,10-03-18,2018-03-10T18:00:00Z,52,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020591,20152016,R,06-01-16,2016-01-06T00:30:00Z,8,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021150,20152016,R,31-03-16,2016-03-31T00:00:00Z,15,4,1,2,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020097,20172018,R,19-10-17,2017-10-19T23:00:00Z,18,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020684,20152016,R,20-01-16,2016-01-20T00:00:00Z,10,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021218,20152016,R,09-04-16,2016-04-09T19:00:00Z,5,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020111,20172018,R,21-10-17,2017-10-21T17:00:00Z,22,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021142,20162017,R,30-03-17,2017-03-30T23:00:00Z,2,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020731,20162017,R,27-01-17,2017-01-27T00:00:00Z,10,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021039,20152016,R,15-03-16,2016-03-15T23:30:00Z,17,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020370,20172018,R,29-11-17,2017-11-29T00:00:00Z,28,4,3,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020776,20152016,R,06-02-16,2016-02-06T18:00:00Z,3,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020921,20152016,R,27-02-16,2016-02-27T18:00:00Z,53,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020727,20152016,R,26-01-16,2016-01-26T00:00:00Z,6,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020456,20152016,R,16-12-15,2015-12-16T00:00:00Z,12,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020643,20172018,R,07-01-18,2018-01-07T18:00:00Z,7,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020255,20172018,R,12-11-17,2017-11-12T00:00:00Z,30,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020892,20162017,R,23-02-17,2017-02-23T01:00:00Z,15,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020698,20172018,R,19-01-18,2018-01-19T00:00:00Z,10,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020144,20162017,R,03-11-16,2016-11-03T00:00:00Z,17,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020789,20162017,R,07-02-17,2017-02-07T00:00:00Z,19,4,2,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021137,20172018,R,22-03-18,2018-03-22T23:00:00Z,3,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020618,20172018,R,05-01-18,2018-01-05T00:00:00Z,2,4,4,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020066,20172018,R,14-10-17,2017-10-14T23:00:00Z,15,4,2,8,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021018,20162017,R,13-03-17,2017-03-13T23:00:00Z,29,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020817,20162017,R,11-02-17,2017-02-11T18:00:00Z,28,4,1,2,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021168,20152016,R,02-04-16,2016-04-02T17:00:00Z,9,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020956,20152016,R,04-03-16,2016-03-04T00:00:00Z,22,4,4,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020772,20162017,R,04-02-17,2017-02-04T18:00:00Z,26,4,1,0,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020331,20152016,R,27-11-15,2015-11-27T20:30:00Z,18,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021243,20172018,R,05-04-18,2018-04-05T23:00:00Z,12,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020643,20152016,R,14-01-16,2016-01-14T01:00:00Z,6,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020828,20172018,R,09-02-18,2018-02-09T00:00:00Z,8,4,3,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020218,20152016,R,11-11-15,2015-11-11T00:00:00Z,21,4,4,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020696,20162017,R,22-01-17,2017-01-22T00:00:00Z,1,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020397,20162017,R,09-12-16,2016-12-09T00:00:00Z,22,4,5,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021227,20162017,R,09-04-17,2017-04-09T23:00:00Z,12,4,4,3,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020793,20172018,R,03-02-18,2018-02-03T18:00:00Z,9,4,4,3,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021085,20172018,R,15-03-18,2018-03-15T23:00:00Z,29,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020615,20152016,R,09-01-16,2016-01-09T18:00:00Z,2,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016021033,20162017,R,15-03-17,2017-03-15T23:30:00Z,5,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020633,20172018,R,06-01-18,2018-01-06T18:00:00Z,19,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020493,20162017,R,22-12-16,2016-12-22T01:00:00Z,15,4,2,3,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020513,20172018,R,19-12-17,2017-12-19T00:00:00Z,26,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020709,20172018,R,20-01-18,2018-01-20T18:00:00Z,1,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021132,20152016,R,28-03-16,2016-03-28T23:00:00Z,52,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020335,20172018,R,24-11-17,2017-11-24T21:00:00Z,2,4,5,4,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020468,20172018,R,13-12-17,2017-12-13T00:00:00Z,10,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015020232,20152016,R,13-11-15,2015-11-13T00:00:00Z,15,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020331,20162017,R,30-11-16,2016-11-30T00:30:00Z,6,4,2,3,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017021064,20172018,R,12-03-18,2018-03-12T23:00:00Z,54,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2017020500,20172018,R,17-12-17,2017-12-17T00:00:00Z,25,4,1,2,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020085,20162017,R,25-10-16,2016-10-25T23:30:00Z,7,4,3,4,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2015021205,20152016,R,07-04-16,2016-04-07T23:00:00Z,10,4,4,3,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020624,20162017,R,13-01-17,2017-01-13T00:00:00Z,23,4,4,5,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2016020925,20162017,R,01-03-17,2017-03-01T00:00:00Z,21,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2018020036,20182019,R,09-10-18,2018-10-09T23:00:00Z,28,4,8,2,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020058,20182019,R,13-10-18,2018-10-13T17:00:00Z,54,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020080,20182019,R,16-10-18,2018-10-16T23:00:00Z,13,4,5,6,home win SO,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020102,20182019,R,20-10-18,2018-10-20T17:00:00Z,1,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020118,20182019,R,22-10-18,2018-10-22T23:00:00Z,21,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020149,20182019,R,27-10-18,2018-10-27T17:00:00Z,2,4,6,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020229,20182019,R,09-11-18,2018-11-09T00:00:00Z,53,4,4,5,home win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020243,20182019,R,10-11-18,2018-11-10T18:00:00Z,16,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020267,20182019,R,14-11-18,2018-11-14T00:00:00Z,13,4,2,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020278,20182019,R,16-11-18,2018-11-16T00:00:00Z,1,4,3,0,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020293,20182019,R,17-11-18,2018-11-17T18:00:00Z,14,4,6,5,away win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020332,20182019,R,23-11-18,2018-11-23T18:00:00Z,3,4,0,4,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020368,20182019,R,28-11-18,2018-11-28T00:00:00Z,9,4,4,3,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020431,20182019,R,07-12-18,2018-12-07T00:00:00Z,29,4,4,3,away win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020520,20182019,R,19-12-18,2018-12-19T00:00:00Z,17,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020532,20182019,R,21-12-18,2018-12-21T00:00:00Z,18,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020546,20182019,R,22-12-18,2018-12-22T18:00:00Z,29,4,4,3,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020625,20182019,R,04-01-19,2019-01-04T00:00:00Z,12,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020636,20182019,R,05-01-19,2019-01-05T18:00:00Z,20,4,3,2,away win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020653,20182019,R,08-01-19,2019-01-08T00:00:00Z,19,4,3,0,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020674,20182019,R,11-01-19,2019-01-11T00:00:00Z,25,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020708,20182019,R,15-01-19,2019-01-15T00:00:00Z,30,4,4,7,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020722,20182019,R,17-01-19,2019-01-17T00:30:00Z,6,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020771,20182019,R,29-01-19,2019-01-29T00:00:00Z,52,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020789,20182019,R,02-02-19,2019-02-02T18:00:00Z,22,4,4,5,home win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020807,20182019,R,05-02-19,2019-02-05T00:00:00Z,23,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020826,20182019,R,08-02-19,2019-02-08T00:00:00Z,26,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020842,20182019,R,09-02-19,2019-02-09T18:00:00Z,24,4,2,6,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020860,20182019,R,12-02-19,2019-02-12T00:00:00Z,5,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020892,20182019,R,16-02-19,2019-02-16T18:00:00Z,17,4,5,6,home win OT,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020918,20182019,R,20-02-19,2019-02-20T00:00:00Z,14,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018020953,20182019,R,24-02-19,2019-02-24T01:00:00Z,5,4,3,4,home win OT,right,Lincoln Financial Field,/api/v1/venues/null,America/New_York,-5,EST
2018020970,20182019,R,27-02-19,2019-02-27T00:00:00Z,7,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-5,EST
2018021029,20182019,R,07-03-19,2019-03-07T00:30:00Z,15,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York,-4,EDT
2010020379,20102011,R,04-12-10,2010-12-04T18:00:00Z,1,4,3,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020158,20102011,R,01-11-10,2010-11-01T23:00:00Z,12,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021039,20112012,R,13-03-12,2012-03-13T23:00:00Z,1,4,0,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020128,20112012,R,27-10-11,2011-10-27T23:00:00Z,52,4,9,8,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021089,20112012,R,20-03-12,2012-03-20T23:00:00Z,13,4,2,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020756,20112012,R,03-02-12,2012-02-03T00:00:00Z,18,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020986,20112012,R,07-03-12,2012-03-07T00:00:00Z,17,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020473,20102011,R,18-12-10,2010-12-18T18:00:00Z,3,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021000,20112012,R,09-03-12,2012-03-09T00:00:00Z,13,4,0,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020100,20112012,R,22-10-11,2011-10-22T23:00:00Z,19,4,4,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020035,20112012,R,12-10-11,2011-10-12T23:30:00Z,23,4,4,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021203,20112012,R,05-04-12,2012-04-05T23:00:00Z,7,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020490,20102011,R,21-12-10,2010-12-21T00:00:00Z,13,4,5,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020974,20102011,R,05-03-11,2011-03-05T18:00:00Z,7,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020118,20102011,R,26-10-10,2010-10-26T23:30:00Z,7,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020237,20102011,R,14-11-10,2010-11-14T00:00:00Z,13,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021090,20102011,R,22-03-11,2011-03-22T23:30:00Z,15,4,5,4,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020315,20112012,R,25-11-11,2011-11-25T20:00:00Z,8,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021102,20112012,R,22-03-12,2012-03-22T23:00:00Z,15,4,1,2,home win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020684,20102011,R,19-01-11,2011-01-19T00:00:00Z,15,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020994,20102011,R,09-03-11,2011-03-09T00:00:00Z,22,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021152,20102011,R,31-03-11,2011-03-31T23:00:00Z,11,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020170,20112012,R,03-11-11,2011-11-03T23:00:00Z,1,4,4,3,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020250,20102011,R,16-11-10,2010-11-16T00:00:00Z,9,4,1,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020084,20102011,R,21-10-10,2010-10-21T23:00:00Z,24,4,3,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020909,20102011,R,25-02-11,2011-02-25T00:00:00Z,2,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020058,20102011,R,16-10-10,2010-10-16T22:00:00Z,5,4,5,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020843,20102011,R,13-02-11,2011-02-13T20:00:00Z,26,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020101,20102011,R,23-10-10,2010-10-23T23:00:00Z,10,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020425,20112012,R,11-12-11,2011-12-11T00:00:00Z,14,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021026,20102011,R,13-03-11,2011-03-13T00:00:00Z,11,4,5,4,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020817,20102011,R,11-02-11,2011-02-11T00:00:00Z,12,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020599,20112012,R,07-01-12,2012-01-07T18:00:00Z,9,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020290,20112012,R,22-11-11,2011-11-22T00:00:00Z,12,4,4,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020145,20112012,R,29-10-11,2011-10-29T23:00:00Z,12,4,1,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020031,20102011,R,11-10-10,2010-10-11T23:00:00Z,21,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021134,20112012,R,26-03-12,2012-03-26T23:30:00Z,14,4,5,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021121,20112012,R,24-03-12,2012-03-24T23:00:00Z,8,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011021076,20112012,R,18-03-12,2012-03-18T16:30:00Z,5,4,2,3,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020768,20112012,R,04-02-12,2012-02-04T18:00:00Z,1,4,6,4,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020409,20112012,R,09-12-11,2011-12-09T00:00:00Z,5,4,2,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020712,20102011,R,22-01-11,2011-01-22T18:00:00Z,1,4,3,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020612,20102011,R,08-01-11,2011-01-08T18:00:00Z,1,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010021175,20102011,R,03-04-11,2011-04-03T16:30:00Z,3,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020052,20112012,R,15-10-11,2011-10-15T23:00:00Z,26,4,3,2,away win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020787,20102011,R,06-02-11,2011-02-06T00:00:00Z,25,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020359,20102011,R,02-12-10,2010-12-02T00:00:00Z,6,4,3,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2011020804,20112012,R,10-02-12,2012-02-10T00:00:00Z,10,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
2010020700,20102011,R,21-01-11,2011-01-21T00:00:00Z,9,4,2,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT
