DIST,DC_KEY,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,INSIDE,OUTSIDE,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION,SHAPE,Police Districts
14,201514050610,0000,06/28/2015 12:00:00 AM,20:48 pm,B,M,0,31,leg,0,-1,0,N,N,N,1300 Block of E. Price St.,POINT (-75.158704 40.053232),10
14,201514050610,0000,06/28/2015 12:00:00 AM,20:48 pm,B,M,0,32,multi,0,-1,0,N,N,N,1300 Block of E. Price St.,POINT (-75.158704 40.053232),10
14,201514050850,0411,06/29/2015 12:00:00 AM,22:15 pm,B,M,0,46,legs,0,-1,0,N,N,N,7300 Block of Thouron Ave.,POINT (-75.156591 40.064421),10
14,201514050879,0411,06/29/2015 12:00:00 AM,22:15 pm,B,M,0,34,side,0,-1,0,N,N,N,7300 Block of Thouron Ave.,POINT (-75.156591 40.064421),10
14,201514050622,0111,06/28/2015 12:00:00 AM,21:52 pm,B,M,0,20,back,0,-1,-1,N,N,N,300 Block of W. Wister St.,POINT (-75.160888 40.033959),10
14,201514055091,0411,07/11/2015 12:00:00 AM,22:30 pm,B,M,0,21,leg,0,-1,0,N,N,N,5300 Block of Wakefield St.,POINT (-75.168275 40.035178),10
14,201514055173,0411,07/11/2015 12:00:00 AM,22:30 pm,B,M,0,43,arm,0,-1,0,N,N,N,5300 Block of Wakefield St.,POINT (-75.168275 40.035178),10
14,201514055731,0411,06/11/2015 12:00:00 AM,17:26 pm,B,M,0,42,arm,0,-1,0,N,N,N,5200 Block of Akron St.,POINT (-75.081853 40.024727),11
14,201514055737,0411,06/11/2015 12:00:00 AM,17:26 pm,B,F,0,41,stomach,0,-1,0,N,N,N,5200 Block of Akron St.,POINT (-75.081853 40.024727),11
14,201514057657,0411,07/19/2015 12:00:00 AM,20:19 pm,B,M,0,16,neck,0,-1,0,N,N,N,6300 Block of Morton St.,POINT (-75.178962 40.047061),10
14,201514057673,0411,07/19/2015 12:00:00 AM,22:05 pm,B,M,0,27,side,0,-1,0,N,N,N,0 Block of W. Pomona St.,POINT (-75.18152 40.044144),10
14,201514058015,0411,07/21/2015 12:00:00 AM,00:00 am,B,M,0,23,back,0,-1,0,N,N,N,1100 Block of Chelten Ave.,POINT (-75.137972 40.049705),20
14,201514060685,0411,07/29/2015 12:00:00 AM,19:35 pm,B,M,0,28,leg,0,-1,0,N,N,N,2100 Block of E. Walnut Ln,POINT (-75.155594 40.062165),10
14,201514059914,0411,07/27/2015 12:00:00 AM,13:25 pm,B,M,0,27,multi,0,-1,0,N,N,N,2000 Block of Walnut Ln.,POINT (-75.154464 40.063346),10
14,201514060733,0411,07/29/2015 12:00:00 AM,21:50 pm,B,M,0,15,buttocks,0,-1,0,N,N,N,7200 Block of Mansfield Ave.,POINT (-75.162185 40.057687),10
14,201514062005,0411,08/02/2015 12:00:00 AM,21:19 pm,B,M,0,39,multi,0,-1,0,N,N,N,500 Block of Ashmead St.,POINT (-75.1607 40.037327),10
03,201503011778,0411,02/25/2015 12:00:00 AM,14:24 pm,B,M,0,17,head,0,-1,0,N,N,N,1300 Block of S. 4th St.,POINT (-75.151429 39.931282),3
03,201503013743,0411,03/07/2015 12:00:00 AM,03:15 am,B,M,0,18,chest,0,-1,0,N,N,N,600 Block of Mifflin St.,POINT (-75.156152 39.92507),3
14,201514064896,0411,08/12/2015 12:00:00 AM,00:47 am,B,M,0,18,foot,0,-1,0,N,N,N,5500 Block of Crowson St.,POINT (-75.161755 40.042949),10
14,201514064897,0411,08/12/2015 12:00:00 AM,00:47 am,B,M,0,25,side,0,-1,0,N,N,N,5500 Block of Crowson St.,POINT (-75.161755 40.042949),10
14,201514064233,0411,08/10/2015 12:00:00 AM,00:22 am,B,M,0,30,multi,0,-1,0,N,N,N,500 Block of E. Locust Ave.,POINT (-75.166533 40.040399),10
14,201514065057,3006,08/12/2015 12:00:00 AM,17:12 pm,B,M,0,08,foot,0,-1,0,N,N,N,1100 Block of E. Chelten Ave.,POINT (-75.159744 40.050369),10
14,201514067140,0411,08/18/2015 12:00:00 AM,06:08 pm,B,M,0,25,ankle,0,-1,0,N,N,N,7400 Block of Walnut Ln,POINT (-75.152503 40.068342),10
14,201514067142,0411,08/18/2015 12:00:00 AM,06:08 pm,B,M,0,20,foot,0,-1,0,N,N,N,7400 Block of Walnut Ln,POINT (-75.152503 40.068342),10
14,201514069383,0411,08/25/2015 12:00:00 AM,18:00 pm,B,M,0,29,head,0,-1,0,N,N,N,800 Block of E. Woodlawn St.,POINT (-75.162873 40.045589),10
14,201514069431,0411,08/25/2015 12:00:00 AM,20:49 pm,B,M,0,36,leg,0,-1,0,N,N,N,1300 Block of E. Sedgwick St.,POINT (-75.170955 40.073914),10
14,201514068903,0411,08/23/2015 12:00:00 AM,22:40 pm,B,M,0,31,back,0,-1,0,N,N,N,1000 Block of E. Mt. Pleasant,POINT (-75.176947 40.069859),10
14,201514069432,0411,08/25/2015 12:00:00 AM,20:49 pm,B,M,0,36,abdomen,0,-1,0,N,N,N,1300 Block of E. Sedgwick St.,POINT (-75.170955 40.073914),10
14,201514070417,0411,08/29/2015 12:00:00 AM,02:03 am,B,M,0,31,multi,0,-1,0,N,N,N,300 Block of Elwood St.,POINT (-75.158324 40.030993),10
14,201514071998,0411,09/03/2015 12:00:00 AM,04:08 pm,B,M,0,60,thigh,0,-1,0,N,N,N,6600 Block of Chew Ave.,POINT (-75.179536 40.054474),10
14,201514073286,0111,09/07/2015 12:00:00 AM,20:30 pm,B,M,0,39,multi,0,-1,-1,N,N,N,7100 Block of N. Uber St.,POINT (-75.150359 40.063706),10
14,201514072743,0411,09/05/2015 12:00:00 AM,18:30 pm,B,M,0,18,foot,0,-1,0,N,N,N,400 Block of Locust Ave.,POINT (-75.168853 40.038194),10
14,201514076732,0411,09/19/2015 12:00:00 AM,07:26 pm,B,M,0,23,leg,0,-1,0,N,N,N,7000 Block of Louise Rd.,POINT (-75.154746 40.060042),10
14,201514076733,0411,09/19/2015 12:00:00 AM,07:26 pm,B,M,0,20,leg,0,-1,0,N,N,N,7000 Block of Louise Rd.,POINT (-75.154746 40.060042),10
14,201514078401,0411,09/25/2015 12:00:00 AM,08:00 am,B,M,0,50,stomach,0,-1,0,N,N,N,800 Block of E. Chelten Ave.,POINT (-75.164766 40.045475),10
14,201514080532,0111,10/03/2015 12:00:00 AM,18:35 pm,B,M,0,17,chest,0,-1,-1,N,N,N,300 Block of E. Wister St.,POINT (-75.161842 40.032902),10
14,201514079239,3006,09/29/2015 12:00:00 AM,15:29 pm,B,M,0,26,leg,0,-1,0,N,N,N,1300 Block of E. Haines St.,POINT (-75.160376 40.054269),10
14,201514082060,0411,10/08/2015 12:00:00 AM,23:00 pm,B,M,0,19,multi,0,-1,0,N,N,N,7900 Block of Temple Rd.,POINT (-75.165298 40.073029),10
14,201514082062,0411,10/08/2015 12:00:00 AM,23:00 pm,B,M,0,19,multi,0,-1,0,N,N,N,7900 Block of Temple Rd.,POINT (-75.165298 40.073029),10
14,201514081088,0111,10/06/2015 12:00:00 AM,02:12 am,B,M,0,30,head,0,-1,-1,N,N,N,"500 Block of E, Chelten Ave.",POINT (-75.16862 40.041705),10
14,201514084563,0411,10/17/2015 12:00:00 AM,16:02 pm,B,M,0,38,multi,0,-1,0,N,N,N,600 Block of E. Woodlawn St.,POINT (-75.165636 40.042903),10
14,201514084865,0411,10/18/2015 12:00:00 AM,15:25 pm,B,M,0,25,leg,0,-1,0,N,N,N,800 Block of E. Woodlawn St.,POINT (-75.163672 40.0448),10
14,201514087050,0411,10/24/2015 12:00:00 AM,11:06 am,B,M,0,35,neck,0,-1,0,N,N,N,1300 Block of E. Price St.,POINT (-75.158704 40.053232),10
14,201514088548,0000,10/03/2015 12:00:00 AM,18:35 pm,B,M,0,29,side,0,-1,0,N,N,N,300 Block of E. Wister St.,POINT (-75.161842 40.032902),10
14,201514089392,0111,10/31/2015 12:00:00 AM,21:20 pm,B,M,0,68,abdomen,0,-1,-1,N,N,N,5500 Block of Sprague St.,POINT (-75.158883 40.046935),10
14,201514089443,0411,11/01/2015 12:00:00 AM,00:25 am,B,M,0,36,legs,0,-1,0,N,N,N,100 Block of E. Tulpehocken St.,POINT (-75.178246 40.043701),10
14,201514090748,0411,11/05/2015 12:00:00 AM,18:35 pm,B,M,0,21,multi,0,-1,0,N,N,N,5000 Block of Germantown Ave.,POINT (-75.164359 40.029678),10
14,201514092875,0411,11/13/2015 12:00:00 AM,00:50 am,B,M,0,18,leg,0,-1,0,N,N,N,1300 Block of E. Price St.,POINT (-75.158665 40.053414),10
14,201514093638,0411,11/15/2015 12:00:00 AM,19:40 pm,B,M,0,33,leg,0,-1,0,N,N,N,1100 Block of Woodlawn St.,POINT (-75.159382 40.048976),10
14,201514093639,0411,11/15/2015 12:00:00 AM,19:40 pm,B,F,0,15,leg,0,-1,0,N,N,N,1100 Block of Woodlawn St.,POINT (-75.159382 40.048976),10
14,201514093645,0411,11/15/2015 12:00:00 AM,19:40 pm,B,F,0,21,leg,0,-1,0,N,N,N,1100 Block of Woodlawn St.,POINT (-75.159382 40.048976),10
14,201514093646,0411,11/15/2015 12:00:00 AM,19:40 pm,B,F,0,26,arm,0,-1,0,N,N,N,1100 Block of Woodlawn St.,POINT (-75.159382 40.048976),10
14,201514094634,0411,11/19/2015 12:00:00 AM,01:50 am,B,M,0,22,arm,0,-1,0,N,N,N,1900 Block of W. Cheltenham Ave.,POINT (-75.147683 40.068048),10
14,201514104061,0000,12/21/2015 12:00:00 AM,00:04 am,B,M,0,58,leg,-1,0,0,N,N,N,8300 Block of Gilbert St.,POINT (-75.176062 40.074725),10
14,201514104061,0000,12/21/2015 12:00:00 AM,00:04 am,B,M,0,51,abdomen,-1,0,0,N,N,N,8300 Block of Gilbert St.,POINT (-75.176062 40.074725),10
14,201514099680,0411,12/06/2015 12:00:00 AM,02:40 am,B,M,0,34,multi,0,-1,0,N,N,N,5300 Block of Knox St.,POINT (-75.171494 40.029093),10
14,201514104061,0111,12/21/2015 12:00:00 AM,00:04 am,B,M,0,51,chest,-1,0,-1,N,N,N,8300 Block of Gilbert St.,POINT (-75.176062 40.074725),10
14,201514104683,0111,12/22/2015 12:00:00 AM,23:04 pm,B,M,0,47,multi,0,-1,-1,N,N,N,6600 Block of Crowson St.,POINT (-75.181239 40.054724),10
14,201514105027,0411,12/23/2015 12:00:00 AM,22:15 pm,B,M,0,18,leg,0,-1,0,N,N,N,200 Block of Bringhurst St.,POINT (-75.165399 40.033857),10
14,201514105035,0111,12/23/2015 12:00:00 AM,22:58 pm,B,M,0,37,multi,0,-1,-1,N,N,N,400 Block of Vernon Rd.,POINT (-75.179716 40.058355),10
14,201514105146,0411,12/24/2015 12:00:00 AM,11:53 am,B,M,0,32,arm,0,-1,0,N,N,N,6300 Block of Stenton Ave.,POINT (-75.164663 40.059035),10
14,201514984952,0411,10/15/2015 12:00:00 AM,20:40 pm,W,F,0,22,neck,0,-1,0,N,N,N,1900 Block of Renovo St.,POINT (-75.150218 40.068414),10
15,201515003047,0111,01/10/2015 12:00:00 AM,17:15 pm,W,M,-1,40,multi,-1,0,-1,N,N,N,4600 Block of Vista St.,POINT (-75.032151 40.032772),11
15,201515003062,0111,01/10/2015 12:00:00 AM,17:15 pm,A,M,0,40,head,-1,0,-1,N,N,N,4600 Block of Vista St.,POINT (-75.032151 40.032772),11
15,201515003063,0111,01/10/2015 12:00:00 AM,17:15 pm,W,M,0,30,multi,-1,0,-1,N,N,N,4600 Block of Vista St.,POINT (-75.032151 40.032772),11
25,201525093192,0111,11/11/2015 12:00:00 AM,14:51 pm,B,M,0,33,head-m,0,-1,-1,N,N,N,700 Block of W. Luzerne St.,POINT (-75.140741 40.012667),18
25,201525094422,0411,11/15/2015 12:00:00 AM,20:55 pm,W,M,-1,19,multi,0,-1,0,N,N,N,2800 Block of Mascher St.,POINT (-75.132198 39.994128),18
25,201525094470,0421,11/16/2015 12:00:00 AM,02:50 am,W,M,-1,26,multi,0,-1,0,Y,Y,N,3300 Block of F ST.,POINT (-75.117109 39.99863),18
25,201525096503,0300,11/23/2015 12:00:00 AM,15:00 pm,W,M,-1,20,hand,0,-1,0,N,N,N,400 Block of W. Indiana Ave.,POINT (-75.137374 39.996391),18
25,201525096520,0300,10/20/2015 12:00:00 AM,01:00 am,B,M,0,40,hip,0,-1,0,N,N,N,3000 Block of Germantown Ave.,POINT (-75.146803 39.997633),18
25,201525096523,0300,10/20/2015 12:00:00 AM,01:00 am,B,M,0,45,hand,0,-1,0,N,N,N,3000 Block of Germantown Ave.,POINT (-75.146803 39.997633),18
25,201525098416,0411,12/01/2015 12:00:00 AM,01:27 am,W,M,-1,21,multi,0,-1,0,N,N,N,400 Block of W. Indiana Ave.,POINT (-75.137374 39.996391),18
25,201525099063,0111,12/02/2015 12:00:00 AM,23:03 pm,B,M,0,27,chest,0,-1,-1,N,N,N,1100 Block of W. Westmoreland St.,POINT (-75.147281 40.002466),18
25,201525100495,0411,12/07/2015 12:00:00 AM,14:10 pm,B,M,0,23,arm,0,-1,0,N,N,N,3300 Block of Hartville St.,POINT (-75.119527 39.998978),18
25,201525100501,0411,12/07/2015 12:00:00 AM,14:10 pm,W,M,-1,23,multi,0,-1,0,N,N,N,3300 Block of Hartville St.,POINT (-75.119527 39.998978),18
25,201525101455,0411,12/10/2015 12:00:00 AM,22:21 pm,B,M,0,22,hip,0,-1,0,N,N,N,1300 Block of W. Pike St.,POINT (-75.148417 40.012024),18
35,201535052101,0118,06/21/2015 12:00:00 AM,02:10 am,W,M,-1,28,head,0,-1,-1,N,N,N,5200 Block of N. 5th St.,POINT (-75.131459 40.031855),20
35,201535053337,0411,06/25/2015 12:00:00 AM,00:04 am,B,M,0,22,leg,0,-1,0,N,N,N,4900 Block of N. 19th St.,POINT (-75.155001 40.029692),20
35,201535054127,0411,06/27/2015 12:00:00 AM,19:50 pm,B,M,0,29,multi,0,-1,0,N,N,N,500 Block of W. Olney Ave.,POINT (-75.131745 40.036643),20
35,201535055070,0411,07/01/2015 12:00:00 AM,01:30 am,B,M,0,29,side,0,-1,0,N,N,N,4500 Block of N. Hicks St.,POINT (-75.150465 40.022911),20
35,201535055001,0411,06/30/2015 12:00:00 AM,19:45 pm,B,M,0,22,buttock,0,-1,0,N,N,N,2000 Block of Champlost St.,POINT (-75.154609 40.045193),20
35,201535056343,0111,07/05/2015 12:00:00 AM,03:00 am,B,M,0,22,multi,0,-1,-1,N,N,N,5100 Block of N. Front St.,POINT (-75.123075 40.027752),20
35,201535056343,0411,07/05/2015 12:00:00 AM,03:00 am,B,M,0,21,multi,0,-1,0,N,N,N,5100 Block of N. Front St.,POINT (-75.123075 40.027752),20
35,201535058797,0411,07/12/2015 12:00:00 AM,22:18 pm,B,M,0,20,leg,-1,0,0,N,N,N,1600 Block of Widener Place,POINT (-75.147763 40.044172),20
35,201535058798,0411,07/12/2015 12:00:00 AM,22:18 pm,B,F,0,46,multi,-1,0,0,N,N,N,1600 Block of Widener Place,POINT (-75.147763 40.044172),20
35,201535059212,0111,07/14/2015 12:00:00 AM,07:18 am,W,M,0,46,head,0,-1,-1,N,N,N,1400 Block of W. 71st Ave.,POINT (-75.140152 40.061246),20
35,201535059980,0111,07/16/2015 12:00:00 AM,16:10 pm,B,M,0,23,shoulder,0,-1,-1,N,N,N,6700 Block of N. 17th St.,POINT (-75.145667 40.057051),20
35,201535061055,0300,07/19/2015 12:00:00 AM,22:15 pm,B,M,0,23,leg,0,-1,0,N,N,N,1300 Block of Olney Ave.,POINT (-75.14262 40.038562),20
35,201535062190,0411,07/23/2015 12:00:00 AM,21:40 pm,B,M,0,28,arm,0,-1,0,N,N,N,400 Block of W. Ruscomb St.,POINT (-75.13094 40.027041),20
35,201535061220,0411,07/20/2015 12:00:00 AM,15:35 pm,B,M,0,24,leg,0,-1,0,N,N,N,6700 Block of Sydenham St.,POINT (-75.143542 40.055708),20
35,201535065304,3006,08/01/2015 12:00:00 AM,00:21 am,B,M,0,26,hand,0,-1,0,N,N,N,1900 Block of Medary,POINT (-75.152449 40.050371),20
35,201535067380,0411,08/06/2015 12:00:00 AM,21:33 pm,B,M,0,26,chest,0,-1,0,N,N,N,5000 Block of N. Camac St.,POINT (-75.143958 40.028799),20
35,201535068862,0411,08/10/2015 12:00:00 AM,18:14 pm,B,M,0,34,leg,0,-1,0,N,N,N,1800 Block of W. Ruscomb St.,POINT (-75.153318 40.029926),20
35,201535067392,0411,08/06/2015 12:00:00 AM,21:33 pm,B,M,0,30,chest,0,-1,0,N,N,N,5000 Block of N. Camac St.,POINT (-75.143958 40.028799),20
35,201535068922,0411,08/10/2015 12:00:00 AM,21:15 pm,B,M,0,07,head,0,-1,0,N,N,N,2100 Block of Conlyn St.,POINT (-75.15595 40.042767),20
35,201535069929,0411,08/14/2015 12:00:00 AM,02:01 pm,B,M,0,16,leg,0,-1,0,N,N,N,5700 Block of N. 16th St.,POINT (-75.14763 40.041072),20
35,201535070752,0411,08/16/2015 12:00:00 AM,10:56 pm,B,M,0,26,buttocks,0,-1,0,N,N,N,5900 Block of N. 2ND St.,POINT (-75.124232 40.040392),20
35,201535070758,0411,08/16/2015 12:00:00 AM,10:56 pm,B,F,0,23,thigh,0,-1,0,N,N,N,5900 Block of N. 2ND St.,POINT (-75.124232 40.040392),20
35,201535070759,0411,08/16/2015 12:00:00 AM,10:56 pm,B,M,0,22,arm,0,-1,0,N,N,N,5900 Block of N. 2ND St.,POINT (-75.124232 40.040392),20
35,201535071060,0000,08/17/2015 12:00:00 AM,09:30 pm,B,F,0,22,foot,0,-1,0,N,N,N,200 Block of W. Nedro Ave.,POINT (-75.125331 40.040563),20
35,201535071068,0111,08/17/2015 12:00:00 AM,09:30 pm,B,M,0,32,stomach,0,-1,-1,N,N,N,200 Block of W. Nedro Ave.,POINT (-75.125331 40.040563),20
35,201535071628,0411,08/19/2015 12:00:00 AM,04:30 pm,B,M,0,15,shou,0,-1,0,N,N,N,100 Block of W Roselyn St,POINT (-75.1222 40.04226),20
39,201539077014,0411,09/22/2015 12:00:00 AM,10:45 am,B,M,0,25,head,-1,0,0,N,N,N,2900 Block of Roberts St.,POINT (-75.174425 40.012777),21
39,201539077119,0411,09/22/2015 12:00:00 AM,08:01 pm,B,M,0,22,multi,0,-1,0,N,N,N,2700 Block of W. Clearfield St.,POINT (-75.174201 40.002683),21
39,201539077124,0411,09/22/2015 12:00:00 AM,08:01 pm,B,M,0,29,multi,0,-1,0,N,N,N,2700 Block of W. Clearfield St.,POINT (-75.174201 40.002683),21
39,201539078177,0411,09/28/2015 12:00:00 AM,01:20 am,B,M,0,19,arm,0,-1,0,N,N,N,2900 Block of Bambrey St.,POINT (-75.172758 39.999513),21
39,201539078353,0352,09/28/2015 12:00:00 AM,21:35 pm,B,M,0,44,side,-1,0,0,N,N,N,2000 Block of W. Estaugh St.,POINT (-75.163142 40.006907),21
39,201539078180,0411,09/28/2015 12:00:00 AM,01:20 am,B,M,0,26,hip,0,-1,0,N,N,N,2900 Block of Bambrey St.,POINT (-75.172758 39.999513),21
39,201539080976,0411,10/08/2015 12:00:00 AM,13:28 pm,B,M,0,23,legs,0,-1,0,N,N,N,1700 Block of Tioga St.,POINT (-75.157068 40.006795),21
39,201539081157,0411,10/09/2015 12:00:00 AM,00:50 am,B,M,0,33,multi,0,-1,0,N,N,N,1700 Block of Wingohocking St.,POINT (-75.153383 40.02205),21
39,201539084412,0411,10/20/2015 12:00:00 AM,07:28 pm,B,M,0,13,multi,0,-1,0,N,N,N,3500 Block of N. 18th St.,POINT (-75.158328 40.007025),21
39,201539087658,0411,10/31/2015 12:00:00 AM,00:30 am,B,M,0,28,leg,0,-1,0,N,N,N,2200 Block of W. Indiana Ave.,POINT (-75.166591 40.000162),21
39,201539087874,0111,10/31/2015 12:00:00 AM,22:48 pm,B,F,0,26,head,0,-1,-1,N,N,N,4300 Block of N. 17th St.,POINT (-75.154063 40.01913),21
39,201539088540,0411,11/03/2015 12:00:00 AM,01:30 pm,B,M,0,22,multi,0,-1,0,N,N,N,3400 Block of N.17th St.,POINT (-75.157083 40.005352),21
39,201539088407,0411,10/20/2015 12:00:00 AM,07:28 pm,B,M,0,20,multi,0,-1,0,N,N,N,3500 Block of N. 18th St.,POINT (-75.158328 40.007025),21
39,201539089308,0411,11/06/2015 12:00:00 AM,02:15 am,B,M,0,21,multi,0,-1,0,N,N,N,3500 Block of N. 17th St.,POINT (-75.156463 40.007641),21
39,201639012038,0111,02/14/2016 12:00:00 AM,03:54 pm,B,M,0,46,back,0,-1,0,N,N,N,3100 Block of N.15th St.,POINT (-75.154554 40.00157),21
39,201639014410,0111,02/23/2016 12:00:00 AM,02:40 pm,B,M,0,28,multi,0,-1,-1,N,N,N,0 Block of W. Seymour St.,POINT (-75.165348 40.027606),21
39,201639014905,0411,02/24/2016 12:00:00 AM,22:30 pm,B,M,0,39,thigh,0,-1,0,N,N,N,100 Block of W Berkley St,POINT (-75.16046 40.023443),21
39,201639016532,3006,03/01/2016 12:00:00 AM,05:40 pm,B,M,0,17,face,0,-1,0,N,N,N,4300 Block of Germantown Ave.,POINT (-75.155799 40.019152),21
39,201639016647,0411,03/01/2016 12:00:00 AM,11:00 pm,B,M,0,19,leg,0,-1,0,N,N,N,2700 Block of W. Cambria. St,POINT (-75.1749 39.999682),21
39,201639016883,0111,03/02/2016 12:00:00 AM,18:39 pm,B,M,0,20,head,0,-1,-1,N,N,N,2700 Block of N Bonsall St,POINT (-75.169463 39.9974),21
39,201639018095,0411,03/06/2016 12:00:00 AM,05:26 pm,B,M,0,19,multi,-1,0,0,N,N,N,3600 Block of N.Broad St.,POINT (-75.151345 40.009106),21
39,201639018404,0411,03/07/2016 12:00:00 AM,17:38 pm,B,M,0,23,foot,0,-1,0,N,N,N,3600 Block of N 19th St,POINT (-75.159419 40.009474),21
39,201639018786,0111,03/08/2016 12:00:00 AM,06:45 pm,B,M,0,30,multi/head,0,-1,-1,N,N,N,3100 Block of W.Abbottsford Ave.,POINT (-75.180541 40.012626),21
39,201639020254,0411,03/13/2016 12:00:00 AM,02:58 pm,B,F,0,31,multi,0,-1,0,N,N,N,3100 Block of N.. Rosewood St.,POINT (-75.15352 40.00163),21
39,201639020543,0111,03/14/2016 12:00:00 AM,16:20 pm,B,M,0,22,chest,0,-1,-1,N,N,N,3000 Block of n 26TH St,POINT (-75.172681 40.002065),21
39,201639021478,0421,03/17/2016 12:00:00 AM,0632pm,B,M,0,22,multi,0,-1,0,Y,Y,N,3100 Block of N.15th St.,POINT (-75.154704 40.000889),21
39,201639024050,0300,03/26/2016 12:00:00 AM,02:10 pm,W,M,0,64,multi,0,-1,0,N,N,N,1400 Block of W.Cayuga St,POINT (-75.150358 40.020218),21
9,20169002799,0411,01/21/2016 12:00:00 AM,10:56 pm,B,M,0,31,back,0,-1,0,N,N,N,1500 Block of Chestnut St.,POINT (-75.166134 39.9511),8
01,201501012256,0411,04/09/2015 12:00:00 AM,16:13 pm,B,M,0,22,side,0,-1,0,N,N,N,25th & Wolf St.,POINT (-75.188384 39.924232),1
06,201506010209,0411,03/07/2015 12:00:00 AM,02:17 am,B,M,0,28,leg,0,-1,0,N,N,N,2nd & Chestnut,POINT (-75.144081 39.94838),5
17,201517047528,0411,09/23/2015 12:00:00 AM,12:15 am,B,M,0,26,foot,0,-1,0,N,N,N,21st & Ellsworth St.,POINT (-75.178465 39.93828),13
19,201519027046,0411,03/26/2015 12:00:00 AM,03:00 pm,B,M,0,38,foot,0,-1,0,N,N,N,61st & Callowhill St.,POINT (-75.241453 39.968342),15
19,201519038400,0411,04/27/2015 12:00:00 AM,00:45 am,B,M,0,32,foot,0,-1,0,N,N,N,52nd & Market St.,POINT (-75.224868 39.960007),14
22,201522000997,3006,01/04/2015 12:00:00 AM,13:52 pm,W,M,0,24,chin,0,-1,0,N,N,N,30th & Girard Ave.,POINT (-75.185101 39.974775),16
22,201522007490,0411,01/26/2015 12:00:00 AM,21:47 pm,B,M,0,28,chest,0,-1,0,N,N,N,33rd & Berks St.,POINT (-75.187705 39.985647),16
22,201522080436,0411,09/06/2015 12:00:00 AM,22:49 pm,B,M,0,23,mutli,0,-1,0,N,N,N,29th & Diamond St.,POINT (-75.180596 39.98782),16
22,20152273347,0411,08/15/2015 12:00:00 AM,12:23 am,B,M,0,16,multi,0,-1,0,N,N,N,27th & Fletcher Sts.,POINT (-75.177029 39.989789),16
35,201535065935,0411,08/02/2015 12:00:00 AM,21:25 pm,B,M,0,18,multi,0,-1,0,N,N,N,2nd & Linton,POINT (-75.12404 40.041369),20
35,201535102887,0411,11/24/2015 12:00:00 AM,18:51 pm,B,M,0,29,leg,0,-1,0,N,N,N,21st & Nedro St.,POINT (-75.155867 40.043721),20
39,201539022438,0411,03/24/2015 12:00:00 AM,07:19 pm,B,M,0,23,multi,0,-1,0,N,Y,N,17th & W. Cayuga St.,POINT (-75.153706 40.020602),21
39,201539022438,0421,03/24/2015 12:00:00 AM,19:19 pm,B,M,0,24,shoulder,0,-1,0,Y,Y,N,17th & Cayuga St.(Blavis),POINT (-75.153706 40.020602),21
19,201619014276,0411,02/18/2016 12:00:00 AM,08:20 pm,B,M,0,27,leg,0,-1,0,N,N,N,60th & Media St.,POINT (-75.239944 39.97437),15
19,20161914284,0411,02/18/2016 12:00:00 AM,08:20 pm,B,M,0,27,multi,0,-1,0,N,N,N,60th & Media St.,POINT (-75.239944 39.97437),15
25,201625024241,0411,03/27/2016 12:00:00 AM,0600am,B,M,0,23,ankle,0,-1,0,N,N,N,5th & Venago St,POINT (-75.137209 40.005808),18
39,201639005899,0411,01/21/2016 12:00:00 AM,11:00 pm,B,M,0,26,leg,0,-1,0,N,N,N,23rd &Lippincott Sts.,POINT (-75.167691 40.002646),21
12,201612013622,0111,02/21/2016 12:00:00 AM,02:45 am,W,M,-1,21,head,0,-1,-1,N,N,N,6500 Block of Greenway Ave,POINT (-75.23686 39.925815),9
18,201618001540,0421,01/07/2016 12:00:00 AM,16:46 pm,B,M,0,33,buttocks,0,-1,0,Y,Y,N,60th & Spruce,POINT (-75.241889 39.956554),14
18,201618008927,0111,02/11/2016 12:00:00 AM,10:12 am,B,M,0,22,chest,0,-1,-1,N,N,N,6000 Block of Spruce St,POINT (-75.241957 39.95652),14
18,201618013200,0411,03/01/2016 12:00:00 AM,01:00 pm,B,M,0,34,hand,0,-1,0,N,N,N,5500 Block of Pemberton St,POINT (-75.232982 39.950607),14
18,201618013201,0411,03/01/2016 12:00:00 AM,01:00 pm,B,M,0,31,buttocks,0,-1,0,N,N,N,5500 Block of Pemberton St,POINT (-75.232982 39.950607),14
18,201618013202,0411,03/01/2016 12:00:00 AM,01:00 pm,B,M,0,28,buttocks,0,-1,0,N,N,N,5500 Block of Pemberton St,POINT (-75.232982 39.950607),14
18,201618013216,0111,03/01/2016 12:00:00 AM,04:08 pm,B,M,0,30,multi,0,-1,-1,N,N,N,700 Block of Cobbs Creek Parkway,POINT (-75.249117 39.951672),14
18,201618016058,0411,03/12/2016 12:00:00 AM,03:00 pm,B,M,0,18,leg,0,-1,0,N,N,N,5900 Block of Cedar Ave,POINT (-75.24081 39.952163),14
18,201618016127,0411,03/12/2016 12:00:00 AM,08:06 pm,B,M,0,28,ankle,0,-1,0,N,N,N,6100 Block of Pine St,POINT (-75.244152 39.95571),14
18,201618017782,0411,03/19/2016 12:00:00 AM,01:08 am,W,M,-1,36,knee,0,-1,0,N,N,N,500 Block of S.57th St,POINT (-75.236597 39.952705),14
18,201618020728,0411,03/29/2016 12:00:00 AM,08:33 pm,B,M,0,21,torso,0,-1,0,N,N,N,5100 Block of Market St,POINT (-75.224518 39.959907),14
