OBJECTID,CRN,CRASH_YEAR,UNIT_NUM,VEH_TYPE,BODY_TYPE,VEH_MOVEMENT,TRAVEL_SPD,VEHICLE_FAILURE
767,2011022205,2011,1,1,4,1,65,0
768,2011022206,2011,1,6,15,1,75,0
769,2011022208,2011,1,6,15,16,30,0
770,2011022209,2011,1,1,4,1,30,0
771,2011022210,2011,1,6,15,1,30,0
772,2011022210,2011,2,4,51,1,30,0
773,2011022211,2011,1,6,15,1,999,0
774,2011022213,2011,1,1,4,16,65,1
775,2011022405,2011,1,1,4,17,55,0
776,2011022406,2011,1,1,4,15,999,0
777,2011022406,2011,2,1,4,6,0,0
778,2011022408,2011,1,1,4,16,20,0
779,2011022408,2011,2,7,12,3,0,0
780,2011022408,2011,3,1,4,3,0,0
781,2011022429,2011,1,1,9,1,999,0
782,2011022429,2011,2,,,,,0
783,2011022429,2011,3,1,9,1,999,0
784,2011022430,2011,1,1,4,1,999,1
785,2011022431,2011,1,6,15,8,999,1
786,2011022556,2011,1,1,4,1,999,0
787,2011022556,2011,2,3,39,1,999,0
788,2011022893,2011,1,1,4,1,60,0
789,2011022893,2011,2,1,4,1,60,0
790,2011022918,2011,1,1,4,15,999,0
791,2011022918,2011,2,1,2,12,999,0
792,2011022919,2011,1,1,4,16,999,0
793,2011022919,2011,2,1,15,17,999,0
794,2011022921,2011,1,1,4,4,999,0
795,2011022921,2011,2,1,4,1,999,0
796,2011022922,2011,1,1,15,1,999,0
797,2011022922,2011,2,1,15,12,999,0
798,2011022964,2011,1,1,4,1,35,0
799,2011022964,2011,2,6,15,1,999,0
800,2011022966,2011,1,6,15,12,999,0
801,2011022966,2011,2,1,4,1,999,0
802,2011022967,2011,1,1,15,1,999,0
803,2011022967,2011,2,6,15,2,999,0
804,2011022967,2011,3,1,4,3,0,0
805,2011022969,2011,1,1,9,14,99,0
806,2011022969,2011,2,,,,,0
807,2011022971,2011,1,1,3,1,999,0
808,2011022971,2011,2,,,,,0
809,2011022972,2011,1,1,4,4,999,0
810,2011022972,2011,2,1,4,1,999,0
811,2011022973,2011,1,1,4,16,35,0
812,2011022974,2011,1,6,15,1,35,0
813,2011022974,2011,2,,,,,0
814,2011022975,2011,1,1,15,12,999,0
815,2011022975,2011,2,1,4,10,999,0
816,2011022976,2011,1,1,4,1,999,0
817,2011022976,2011,2,1,4,1,999,0
818,2011022978,2011,1,4,69,1,999,0
819,2011022978,2011,2,,,,,0
820,2011022979,2011,1,6,15,1,20,1
821,2011022979,2011,2,1,4,12,10,1
822,2011022980,2011,1,6,15,1,5,1
823,2011022980,2011,2,7,73,1,5,1
824,2011022987,2011,1,1,4,1,999,0
825,2011022987,2011,2,6,15,1,999,0
826,2011022987,2011,3,6,15,3,0,0
827,2011022991,2011,1,1,2,1,999,0
828,2011022991,2011,2,6,15,6,0,0
829,2011022991,2011,3,99,,6,0,0
830,2011022992,2011,1,1,4,1,999,0
831,2011022992,2011,2,4,51,1,999,0
832,2011022993,2011,1,1,15,10,999,0
833,2011022993,2011,2,1,12,1,999,0
834,2011022994,2011,1,1,4,1,999,0
835,2011022994,2011,2,1,4,3,0,0
836,2011022995,2011,1,1,4,4,20,0
837,2011022995,2011,2,1,4,3,0,0
838,2011022996,2011,1,1,4,1,999,0
839,2011022996,2011,2,1,4,6,0,0
840,2011023007,2011,1,1,4,1,25,0
841,2011023007,2011,2,4,51,10,5,0
842,2011023008,2011,1,1,4,2,999,0
843,2011023008,2011,2,1,6,3,0,0
844,2011023008,2011,3,,,,,0
845,2011023008,2011,4,1,4,6,0,0
846,2011023009,2011,1,1,4,2,25,0
847,2011023009,2011,2,1,15,6,0,0
848,2011023009,2011,3,1,9,6,0,0
849,2011023009,2011,4,,,,,0
850,2011023010,2011,1,1,4,1,999,0
851,2011023010,2011,2,1,9,6,0,0
852,2011023011,2011,1,1,4,8,25,0
853,2011023011,2011,2,,,,,0
854,2011023019,2011,1,4,51,12,10,0
855,2011023019,2011,2,,,,,0
856,2011023020,2011,1,1,4,1,25,0
857,2011023020,2011,2,6,15,1,999,0
858,2011023021,2011,1,1,4,98,999,0
859,2011023022,2011,1,1,4,1,20,0
860,2011023022,2011,2,6,15,2,10,0
861,2011023023,2011,1,6,15,17,50,0
862,2011023024,2011,1,1,9,1,999,0
863,2011023024,2011,2,,,,,0
864,2011023025,2011,1,1,15,1,15,1
865,2011023025,2011,2,1,4,3,0,1
866,2011023027,2011,1,1,12,1,999,0
867,2011023027,2011,2,1,4,99,999,0
868,2011023028,2011,1,6,15,1,999,0
869,2011023028,2011,2,,,,,0
870,2011023029,2011,1,4,41,1,999,0
871,2011023029,2011,2,1,4,12,999,0
872,2011023030,2011,1,1,15,1,999,0
873,2011023030,2011,2,4,51,1,999,0
874,2011023041,2011,1,1,4,1,999,0
875,2011023041,2011,2,1,4,1,999,0
876,2011023043,2011,1,1,4,12,999,0
877,2011023043,2011,2,1,9,1,999,0
878,2011023044,2011,1,1,12,17,999,0
879,2011023045,2011,1,7,39,2,20,1
880,2011023045,2011,2,5,51,3,0,1
881,2011023046,2011,1,1,9,99,999,0
882,2011023046,2011,2,1,4,1,999,0
883,2011023046,2011,3,4,51,6,0,0
884,2011023047,2011,1,1,4,1,999,0
885,2011023047,2011,2,6,15,6,0,0
886,2011023047,2011,3,1,15,6,0,0
887,2011023047,2011,4,1,12,6,0,0
888,2011023047,2011,5,4,51,6,0,0
889,2011023047,2011,6,1,9,6,0,0
890,2011023048,2011,1,5,73,10,999,0
891,2011023048,2011,2,1,15,1,999,0
892,2011023049,2011,1,1,2,15,999,0
893,2011023049,2011,2,1,2,1,999,0
894,2011023050,2011,1,1,4,1,999,0
895,2011023050,2011,2,1,4,3,0,0
896,2011023050,2011,3,6,15,3,0,0
897,2011023051,2011,1,7,12,1,999,0
898,2011023051,2011,2,,,,,0
899,2011023123,2011,1,1,4,12,999,0
900,2011023123,2011,2,1,4,1,999,0
901,2011023124,2011,1,1,4,12,30,0
902,2011023124,2011,2,1,4,1,25,0
903,2011023125,2011,1,1,6,1,999,0
904,2011023125,2011,2,1,9,1,999,0
905,2011023126,2011,1,1,15,1,35,0
906,2011023126,2011,2,1,4,1,999,0
907,2011023127,2011,1,1,4,1,35,0
908,2011023127,2011,2,1,4,12,15,0
909,2011023127,2011,3,1,4,1,35,0
910,2011023128,2011,1,3,39,1,999,0
911,2011023128,2011,2,1,15,2,999,0
912,2011023167,2011,1,6,15,1,25,0
913,2011023167,2011,2,1,4,1,20,0
914,2011023168,2011,1,1,9,12,999,0
915,2011023168,2011,2,,,,,0
916,2011023169,2011,1,1,4,1,25,0
917,2011023170,2011,1,1,4,1,30,0
918,2011023171,2011,1,6,41,2,999,0
919,2011023171,2011,2,,,,,0
920,2011023172,2011,1,1,4,1,999,0
921,2011023172,2011,2,,,,,0
922,2011023173,2011,1,1,4,12,20,0
923,2011023173,2011,2,1,4,1,30,0
924,2011023173,2011,3,6,15,8,10,0
925,2011023174,2011,1,1,15,8,999,1
926,2011023174,2011,2,5,75,2,999,1
927,2011023175,2011,1,4,51,1,999,0
928,2011023175,2011,2,1,2,2,999,0
929,2011023175,2011,3,1,6,1,999,0
930,2011023175,2011,4,6,15,6,0,0
931,2011023176,2011,1,6,15,1,999,0
932,2011023176,2011,2,1,4,6,0,0
933,2011023176,2011,3,1,4,6,0,0
934,2011023176,2011,4,1,4,6,0,0
935,2011023176,2011,5,6,15,6,0,0
936,2011023177,2011,1,1,2,1,999,0
937,2011023177,2011,2,6,15,1,999,0
938,2011023178,2011,1,1,4,1,999,0
939,2011023178,2011,2,1,4,5,999,0
940,2011023179,2011,1,1,5,99,999,0
941,2011023180,2011,1,1,9,1,999,0
942,2011023180,2011,2,,,,,0
943,2011023181,2011,1,1,4,12,999,0
944,2011023181,2011,2,1,2,1,999,0
945,2011023182,2011,1,4,69,1,999,0
946,2011023182,2011,2,,,,,0
947,2011023183,2011,1,1,4,1,999,0
948,2011023183,2011,2,4,41,1,999,0
949,2011023184,2011,1,7,12,1,999,0
950,2011023184,2011,2,1,4,12,999,0
951,2011023185,2011,1,6,15,1,25,0
952,2011023185,2011,2,1,4,10,20,0
953,2011023186,2011,1,4,73,1,999,0
954,2011023186,2011,2,1,4,6,0,0
955,2011023187,2011,1,4,73,1,999,0
956,2011023187,2011,2,1,12,1,999,0
957,2011023187,2011,3,6,15,6,0,0
958,2011023188,2011,1,1,4,2,10,0
959,2011023188,2011,2,6,15,3,0,0
960,2011023188,2011,3,1,4,3,0,0
961,2011023189,2011,1,1,5,16,25,0
962,2011023190,2011,1,1,4,1,999,0
963,2011023191,2011,1,6,15,1,999,0
964,2011023191,2011,2,12,,6,0,0
965,2011023193,2011,1,1,4,4,999,0
966,2011023193,2011,2,1,4,10,999,0
967,2011023195,2011,1,1,4,4,999,0
968,2011023195,2011,2,6,19,3,0,0
969,2011023195,2011,3,6,15,3,0,0
970,2011023195,2011,4,1,4,3,0,0
971,2011023196,2011,1,7,41,12,999,0
972,2011023196,2011,2,6,15,12,999,0
973,2011023197,2011,1,1,4,14,999,0
974,2011023197,2011,2,1,4,1,999,0
975,2011023198,2011,1,1,4,1,999,0
976,2011023198,2011,2,6,15,3,0,0
977,2011023198,2011,3,6,15,3,0,0
978,2011023199,2011,1,1,4,10,999,0
979,2011023200,2011,1,3,39,10,999,0
980,2011023200,2011,2,,,,,0
981,2011023202,2011,1,1,15,1,999,0
982,2011023203,2011,1,1,1,1,999,0
983,2011023203,2011,2,1,15,12,999,0
984,2011023204,2011,1,1,4,1,999,1
985,2011023204,2011,2,1,5,1,999,1
986,2011023205,2011,1,1,4,1,25,0
987,2011023205,2011,2,1,4,6,0,0
988,2011023205,2011,3,,,,,0
989,2011023206,2011,1,6,15,16,999,0
990,2011023206,2011,2,1,2,98,999,0
991,2011023207,2011,1,1,4,1,999,0
992,2011023207,2011,2,7,41,3,0,0
993,2011023207,2011,3,1,4,3,0,0
994,2011023208,2011,1,6,15,1,999,0
995,2011023208,2011,2,1,4,1,999,0
996,2011023209,2011,1,1,4,1,999,0
997,2011023209,2011,2,1,4,6,0,0
998,2011023209,2011,3,4,15,6,0,0
999,2011023210,2011,1,7,12,1,999,0
1000,2011023210,2011,2,1,4,1,999,0
13001,2011090355,2011,2,,,,,0
13002,2011090356,2011,1,7,41,1,999,0
13003,2011090356,2011,2,1,2,6,0,0
13004,2011090357,2011,1,6,15,1,999,0
13005,2011090357,2011,2,6,15,1,20,0
13006,2011090358,2011,1,1,4,1,99,0
13007,2011090358,2011,2,1,4,1,99,0
13008,2011090359,2011,1,7,73,12,10,0
13009,2011090359,2011,2,20,,1,999,0
13010,2011090360,2011,1,1,4,1,999,0
13011,2011090360,2011,2,1,15,12,999,0
13012,2011090361,2011,1,1,9,4,999,1
13013,2011090361,2011,2,20,,1,999,1
13014,2011090362,2011,1,1,4,1,999,0
13015,2011090362,2011,2,1,4,1,999,0
13016,2011090363,2011,1,6,15,1,999,0
13017,2011090363,2011,2,1,4,1,999,0
13018,2011090366,2011,1,1,4,1,999,0
13019,2011090366,2011,2,1,4,1,999,0
13020,2011090368,2011,1,3,39,1,999,0
13021,2011090368,2011,2,1,4,1,35,0
13022,2011090369,2011,1,1,4,1,999,0
13023,2011090369,2011,2,1,4,1,999,0
13024,2011090371,2011,1,4,73,1,35,0
13025,2011090371,2011,2,1,4,1,999,0
13026,2011090372,2011,1,1,4,12,5,0
13027,2011090372,2011,2,1,4,1,10,0
13028,2011090373,2011,1,2,20,1,25,0
13029,2011090373,2011,2,,,,,0
13030,2011090375,2011,1,1,12,12,20,0
13031,2011090375,2011,2,,,,,0
13032,2011090376,2011,1,1,4,1,999,0
13033,2011090376,2011,2,20,,10,999,0
13034,2011090379,2011,1,1,9,1,999,0
13035,2011090379,2011,2,1,4,1,999,0
13036,2011090380,2011,1,4,48,1,999,0
13037,2011090380,2011,2,7,12,3,0,0
13038,2011090381,2011,1,1,4,1,999,0
13039,2011090381,2011,2,6,15,1,25,0
13040,2011090382,2011,1,1,4,1,999,0
13041,2011090382,2011,2,21,,3,0,0
13042,2011090383,2011,1,1,4,1,20,0
13043,2011090383,2011,2,,,,,0
13044,2011090384,2011,1,4,51,2,999,0
13045,2011090384,2011,2,1,4,2,999,0
13046,2011090385,2011,1,6,15,8,999,0
13047,2011090385,2011,2,20,,1,999,0
13048,2011090386,2011,1,6,15,1,10,1
13049,2011090386,2011,2,6,15,6,0,1
13050,2011090386,2011,3,7,12,6,0,1
13051,2011090387,2011,1,20,,1,999,0
13052,2011090387,2011,2,4,69,1,999,0
13053,2011090388,2011,1,1,9,1,999,0
13054,2011090388,2011,2,,,,,0
13055,2011090389,2011,1,1,15,99,999,0
13056,2011090390,2011,1,6,15,1,999,0
13057,2011090391,2011,1,1,4,1,999,0
13058,2011090391,2011,2,1,4,1,999,0
13059,2011090392,2011,1,1,4,12,999,0
13060,2011090392,2011,2,1,9,1,999,0
13061,2011090393,2011,1,1,6,1,10,0
13062,2011090393,2011,2,2,29,1,25,0
13063,2011090400,2011,1,1,4,1,25,0
13064,2011090400,2011,2,1,4,1,25,0
13065,2011090401,2011,1,1,4,1,25,1
13066,2011090401,2011,2,1,4,1,25,1
13067,2011090410,2011,1,1,4,1,20,0
13068,2011090410,2011,2,1,6,1,20,0
13069,2011090411,2011,1,1,4,12,10,0
13070,2011090411,2011,2,,,,,0
13071,2011090412,2011,1,6,15,12,10,0
13072,2011090412,2011,2,,,,,0
13073,2011090413,2011,1,,,,,0
13074,2011090413,2011,2,6,15,2,999,0
13075,2011090414,2011,1,4,51,1,999,0
13076,2011090414,2011,2,1,4,1,999,0
13077,2011090415,2011,1,1,4,16,999,0
13078,2011090417,2011,1,1,4,1,999,0
13079,2011090417,2011,2,20,,1,999,0
13080,2011090418,2011,1,1,4,1,999,0
13081,2011090418,2011,2,7,12,1,999,0
13082,2011090420,2011,1,1,2,12,999,0
13083,2011090420,2011,2,,,,,0
13084,2011090421,2011,1,1,15,1,999,0
13085,2011090421,2011,2,1,3,3,0,0
13086,2011090422,2011,1,6,15,1,999,0
13087,2011090422,2011,2,1,4,5,999,0
13088,2011090423,2011,1,1,4,1,25,0
13089,2011090423,2011,2,1,4,3,25,0
13090,2011090424,2011,1,1,2,1,40,0
13091,2011090424,2011,2,6,15,12,15,0
13092,2011090425,2011,1,1,4,1,999,0
13093,2011090426,2011,1,1,4,1,50,0
13094,2011090426,2011,2,1,4,1,50,0
13095,2011090428,2011,1,5,51,1,999,0
13096,2011090428,2011,2,5,51,3,0,0
13097,2011090428,2011,3,5,79,3,0,0
13098,2011090429,2011,1,1,4,1,999,0
13099,2011090429,2011,2,1,4,12,999,0
13100,2011090430,2011,1,1,4,12,999,0
13101,2011090430,2011,2,1,2,1,999,0
13102,2011090431,2011,1,2,29,2,999,0
13103,2011090431,2011,2,4,51,1,999,0
13104,2011090432,2011,1,1,4,1,999,0
13105,2011090432,2011,2,1,15,6,0,0
13106,2011090433,2011,1,1,4,10,999,0
13107,2011090433,2011,2,20,,99,999,0
13108,2011090434,2011,1,1,4,8,999,1
13109,2011090434,2011,2,1,4,3,0,1
13110,2011090435,2011,1,1,4,1,999,0
13111,2011090435,2011,2,1,4,1,999,0
13112,2011090435,2011,3,1,4,1,999,0
13113,2011090436,2011,1,6,15,1,35,0
13114,2011090436,2011,2,1,4,1,25,0
13115,2011090437,2011,1,4,51,3,0,0
13116,2011090437,2011,2,1,4,2,999,0
13117,2011090438,2011,1,1,15,1,999,0
13118,2011090438,2011,2,4,51,1,999,0
13119,2011090439,2011,1,6,15,1,999,0
13120,2011090439,2011,2,1,4,1,999,0
13121,2011090440,2011,1,2,23,1,999,0
13122,2011090440,2011,2,1,4,1,999,0
13123,2011090441,2011,1,1,4,1,999,0
13124,2011090441,2011,2,1,4,1,999,0
13125,2011090442,2011,1,1,9,1,999,0
13126,2011090442,2011,2,1,4,1,999,0
13127,2011090443,2011,1,1,2,1,999,0
13128,2011090443,2011,2,1,12,12,999,0
13129,2011090444,2011,1,1,4,1,999,0
13130,2011090444,2011,2,20,,1,999,0
13131,2011090445,2011,1,1,4,1,25,0
13132,2011090445,2011,2,1,4,3,0,0
13133,2011090446,2011,1,1,4,1,999,0
13134,2011090446,2011,2,1,4,1,999,0
13135,2011090447,2011,1,1,4,12,999,0
13136,2011090447,2011,2,1,4,1,999,0
13137,2011090451,2011,1,1,4,1,999,0
13138,2011090451,2011,2,1,4,6,0,0
13139,2011090451,2011,3,7,41,6,0,0
13140,2011090451,2011,4,1,4,6,0,0
13141,2011090452,2011,1,1,4,1,35,1
13142,2011090453,2011,1,1,6,1,30,0
13143,2011090453,2011,2,,,,,0
13144,2011090454,2011,1,99,,99,999,0
13145,2011090454,2011,2,99,,1,999,0
13146,2011090454,2011,3,,,,,0
13147,2011090455,2011,1,1,4,1,999,0
13148,2011090455,2011,2,1,4,6,0,0
13149,2011090456,2011,1,1,4,12,999,0
13150,2011090456,2011,2,1,4,1,999,0
13151,2011090457,2011,1,1,4,1,15,0
13152,2011090457,2011,2,,,,,0
13153,2011090458,2011,1,1,9,10,999,0
13154,2011090458,2011,2,1,4,1,999,0
13155,2011090459,2011,1,6,15,16,999,0
13156,2011090460,2011,1,4,69,1,999,0
13157,2011090460,2011,2,,,,,0
13158,2011090461,2011,1,1,4,99,999,0
13159,2011090462,2011,1,13,24,1,999,0
13160,2011090462,2011,2,1,4,99,0,0
13161,2011090462,2011,3,1,15,6,0,0
13162,2011090463,2011,1,1,9,1,999,0
13163,2011090463,2011,2,6,12,1,999,0
13164,2011090464,2011,1,6,51,12,999,0
13165,2011090464,2011,2,,,,,0
13166,2011090465,2011,1,1,4,12,999,0
13167,2011090465,2011,2,1,15,1,999,0
13168,2011090466,2011,1,5,79,10,999,0
13169,2011090466,2011,2,,,,,0
13170,2011090466,2011,3,,,,,0
13171,2011090466,2011,4,,,,,0
13172,2011090466,2011,5,,,,,0
13173,2011090468,2011,1,1,4,14,999,0
13174,2011090468,2011,2,,,,,0
13175,2011090469,2011,1,1,4,1,999,0
13176,2011090469,2011,2,,,,,0
13177,2011090470,2011,1,1,9,1,999,0
13178,2011090470,2011,2,,,,,0
13179,2011090471,2011,1,20,,16,999,0
13180,2011090471,2011,2,1,12,4,999,0
13181,2011090472,2011,1,1,4,8,999,0
13182,2011090472,2011,2,1,4,6,0,0
13183,2011090473,2011,1,1,4,99,999,0
13184,2011090473,2011,2,20,,99,999,0
13185,2011090474,2011,1,6,15,6,0,0
13186,2011090474,2011,2,20,,1,999,0
13187,2011090475,2011,1,1,4,1,25,0
13188,2011090476,2011,1,1,5,12,999,0
13189,2011090476,2011,2,1,4,1,999,0
13190,2011090478,2011,1,1,15,1,999,0
13191,2011090478,2011,2,1,4,1,999,0
13192,2011090479,2011,1,1,2,1,999,0
13193,2011090479,2011,2,20,,99,999,0
13194,2011090480,2011,1,1,4,14,999,0
13195,2011090480,2011,2,20,,99,999,0
13196,2011090481,2011,1,1,9,1,999,0
13197,2011090481,2011,2,20,,1,999,0
13198,2011090482,2011,1,2,20,17,999,0
13199,2011090482,2011,2,1,4,6,0,0
13200,2011090483,2011,1,20,,4,999,0
13201,2011090483,2011,2,1,4,12,999,0
13202,2011090484,2011,1,1,9,12,999,0
13203,2011090484,2011,2,1,4,1,999,0
13204,2011090485,2011,1,1,4,12,999,0
13205,2011090485,2011,2,,,,,0
13206,2011090486,2011,1,4,51,1,999,0
13207,2011090486,2011,2,1,2,1,999,0
13208,2011090487,2011,1,1,4,1,999,0
13209,2011090487,2011,2,5,73,1,25,0
13210,2011090488,2011,1,1,15,10,999,0
13211,2011090488,2011,2,,,,,0
13212,2011090489,2011,1,1,9,16,999,0
13213,2011090489,2011,2,,,,,0
13214,2011090492,2011,1,2,29,4,30,0
13215,2011090492,2011,2,6,15,1,15,0
13216,2011090493,2011,1,1,15,1,5,0
13217,2011090493,2011,2,,,,,0
13218,2011090494,2011,1,1,4,1,999,0
13219,2011090494,2011,2,1,15,3,0,0
13220,2011090495,2011,1,1,4,8,999,0
13221,2011090495,2011,2,1,15,6,0,0
13222,2011090495,2011,3,1,4,6,0,0
13223,2011090496,2011,1,6,15,1,999,0
13224,2011090496,2011,2,4,51,12,999,0
13225,2011090497,2011,1,6,15,16,40,0
13226,2011090498,2011,1,7,41,1,999,0
13227,2011090498,2011,2,1,4,10,999,0
13228,2011090498,2011,3,1,4,6,0,0
13229,2011090498,2011,4,4,15,6,0,0
13230,2011090498,2011,5,4,51,6,0,0
13231,2011090498,2011,6,1,4,6,0,0
13232,2011090499,2011,1,1,2,1,999,0
13233,2011090499,2011,2,1,4,1,999,0
13234,2011090500,2011,1,1,15,1,999,0
13235,2011090500,2011,2,1,4,3,0,0
13236,2011090501,2011,1,7,41,5,10,0
13237,2011090501,2011,2,,,,,0
13238,2011090502,2011,1,1,9,1,999,0
13239,2011090502,2011,2,20,,1,999,0
13240,2011090503,2011,1,1,4,1,999,0
13241,2011090503,2011,2,6,15,1,999,0
13242,2011090504,2011,1,1,9,1,999,0
13243,2011090504,2011,2,,,,,0
13244,2011090504,2011,3,6,15,6,0,0
13245,2011090505,2011,1,1,4,17,999,0
